"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"3249",2,"z",0.796777986222878,"n","quam","2024-02-0541414141",0.0519087230786681,0.141226284205914,0
"3250",3,"t",0.0560546382330358,"l","laborum
Sed","2022-05-0441414141",0.122913566185161,0.441433930536732,0
"3251",2,"s",0.130569524830207,"u","iure","2023-12-0441414141",0.153861422790214,0.257772818207741,0
"3252",0,"f",0.165065970970318,"u","iure","2022-12-0141414141",,0.476945807691664,0
"3253",3,"l",0.245790520915762,"x","et","2024-05-0341414141",0.375524773960933,0.0019794600084424,1
"3254",2,"e",0.0963963076937944,"x","tempor
incididunt","2024-04-0141414141",,0.747688927222043,0
"3255",4,"t",0.997852444183081,"x","iste","2024-01-0441414141",,0.123577690916136,0
"3256",1,"b",0.120316507294774,"a","nulla","2024-09-2741414141",,0.878690210403875,0
"3257",2,"o",0.909532353980467,"p","laborum
Sed","2022-07-2741414141",,0.0766440080478787,0
"3258",4,"g",0.082231875276193,"c","illum","2022-01-0741414141",0.318766173208132,0.354050063062459,0
"3259",3,"n",0.143190882634372,"y","illum","2024-05-0841414141",,0.385735693387687,0
"3260",3,"o",0.829178204527125,"e","aspernatur","2022-05-2241414141",,0.747936139581725,0
"3261",0,"o",0.305498271249235,"p","voluptatem","2023-06-2441414141",0.494843513937667,0.0811616310384125,1
"3262",2,"c",0.721393926301971,"y","qui","2022-01-1241414141",0.107604734832421,0.795475733000785,1
"3263",2,"q",0.4556852390524,"d","suscipit","2022-11-1141414141",0.432097342098132,0.613045440986753,0
"3264",3,"o",0.538883312838152,"p","Neque","2023-07-1941414141",0.189890016335994,0.0240406622178853,0
"3265",1,"b",0.227413921849802,"o","qui","2024-08-2741414141",,0.332459678407758,1
"3266",4,"b",0.980356158455834,"t","aut","2022-08-2441414141",,0.107443907065317,0
"3267",4,"g",0.810448963660747,"m","doloremque","2024-03-1141414141",,0.453896345570683,0
"3268",2,"c",0.854685858590528,"d","natus","2024-03-1341414141",0.39866625261493,0.797086493344977,1
"3269",2,"o",0.598631171276793,"c","voluptatem.","2024-09-0141414141",,0.826496924972162,0
"3270",2,"w",0.737172088585794,"x","consequuntur","2023-08-0341414141",0.39857380464673,0.201347994152457,0
"3271",2,"g",0.943947585998103,"e","tempora","2024-01-2641414141",,0.361646902281791,0
"3272",2,"x",0.531879676505923,"t","ipsam","2022-07-2741414141",0.208349284017459,0.31041606888175,0
"3273",4,"q",0.45698359189555,"s","porro","2024-10-2241414141",0.184397202217951,0.415561350528151,0
"3274",2,"b",0.489529537269846,"x","dolor","2022-02-0641414141",,0.707421363331378,0
"3275",4,"q",0.813561536138877,"m","illum","2024-05-2341414141",0.413490573642775,0.513356687501073,1
"3276",4,"v",0.683314441004768,"u","eos","2022-01-1141414141",,0.314309349516407,0
"3277",1,"y",0.634334985166788,"d","dolore","2023-09-0941414141",0.0535638444125652,0.976199281867594,0
"3278",2,"f",0.268696283455938,"n","magna","2022-06-0741414141",,0.990190476179123,0
"3279",3,"j",0.0786269889213145,"r","exercitationem","2024-02-2941414141",,0.23235701257363,0
"3280",2,"c",0.620186292333528,"p","ut","2023-01-0441414141",,0.0184892304241657,0
"3281",1,"w",0.0807709759101272,"s","ratione","2023-10-1741414141",,0.270188089925796,0
"3282",1,"u",0.777302658651024,"f","voluptas","2024-09-0141414141",0.125349290203303,0.502550458069891,0
"3283",2,"m",0.531895136926323,"g","et","2023-08-2841414141",0.257534482050687,0.67077369405888,0
"3284",3,"x",0.611510549439117,"h","exercitationem","2022-03-1041414141",,0.797845090506598,0
"3285",4,"h",0.0381123565603048,"z","et","2023-10-0741414141",,0.334285631077364,0
"3286",2,"u",0.425289877457544,"j","fugiat","2024-07-3041414141",0.152259884867817,0.826929178321734,1
"3287",4,"v",0.175467838998884,"j","voluptatem","2023-11-0541414141",,0.561041170964018,0
"3288",1,"j",0.129197181435302,"u","explicabo.","2024-04-0541414141",,0.734380622627214,0
"3289",4,"n",0.751407294301316,"c","enim","2022-11-2641414141",,0.333297204924747,0
"3290",2,"t",0.21263459767215,"s","error","2024-12-1041414141",0.445935755735263,0.0105538002680987,1
"3291",2,"y",0.753994673490524,"p","dolore","2024-10-1141414141",,0.427432092372328,1
"3292",1,"a",0.167715329444036,"v","porro","2022-12-2241414141",0.274763653287664,0.252461897209287,1
"3293",0,"a",0.323558642761782,"i","dolorem","2022-12-1941414141",0.445307302987203,0.504353254567832,1
"3294",1,"y",0.27639345289208,"i","qui","2024-12-0141414141",,0.38061490142718,0
"3295",1,"k",0.520246858010069,"g","non","2024-03-3041414141",0.384052128065377,0.123862465843558,1
"3296",2,"l",0.823244413128123,"a","quasi","2024-02-2441414141",0.4112247324083,0.139672195771709,1
"3297",4,"n",0.120456645963714,"f","suscipit","2022-04-0541414141",0.153803972527385,0.900093207135797,1
"3298",0,"z",0.68489014566876,"r","ut","2023-09-2541414141",0.0186383752152324,0.975683968747035,1
"3299",2,"f",0.45730729890056,"y","quia","2022-12-1841414141",0.387345187366009,0.432957561220974,0
"3300",4,"e",0.890191547106951,"w","veniam,
quis","2023-09-1141414141",0.112014928366989,0.0489969062618911,0
"3301",0,"s",0.815890558762476,"n","quia","2022-08-3141414141",,0.84132497664541,0
"3302",2,"g",0.0256433414760977,"a","ipsam","2022-01-1641414141",0.393560791853815,0.0327197418082505,0
"3303",2,"j",0.897686547599733,"s","anim","2024-05-1241414141",,0.908830367727205,0
"3304",3,"w",0.00805034092627466,"y","est,","2024-08-2841414141",0.318186576711014,0.25144755654037,0
"3305",4,"d",0.103853828040883,"u","dolores","",0.335243411827832,0.659727943595499,1
"3306",3,"m",0.681611815467477,"x","culpa","2023-02-1641414141",,0.50297982711345,0
"3307",3,"f",0.361625975463539,"u","veniam,
quis","2023-03-1641414141",0.435942467069253,0.327545412117615,1
"3308",3,"h",0.188458474120125,"b","suscipit","2024-04-2141414141",0.421105095883831,0.0770354440901428,0
"3309",2,"x",0.440692404983565,"h","sunt","2022-11-3041414141",0.0181368757039309,0.397836136864498,0
"3310",3,"a",0.710544712375849,"m","sit","2024-04-0541414141",,0.340623230440542,1
"3311",1,"o",0.562803764594719,"m","sit","2024-01-0241414141",0.253209018148482,0.0746638148557395,1
"3312",3,"n",0.33930616104044,"c","magnam","2023-03-0341414141",0.0427537998184562,0.0782687161117792,0
"3313",2,"d",0.103115527424961,"f","iure","2024-06-2641414141",0.0501670115627348,0.565396433230489,0
"3314",4,"n",0.549937524599954,"g","aut
odit","2023-05-1641414141",0.324628558242694,0.852403545286506,1
"3315",3,"t",0.564112403662875,"g","omnis","2023-10-1741414141",0.00990290637128055,0.659276240970939,1
"3316",2,"o",0.927383320406079,"f","iste","2023-10-2641414141",0.335210713325068,0.148956996854395,1
"3317",4,"e",0.696628689300269,"g","iure","2022-05-0541414141",0.436944217886776,0.7417336483486,1
"3318",1,"r",0.746816280763596,"d","eos","2022-02-0341414141",,0.432206517085433,0
"3319",0,"c",0.944918406195939,"d","ullam","2022-05-2141414141",0.161665143910795,0.382699942681938,0
"3320",3,"p",0.465084989089519,"a","perspiciatis","2024-12-0641414141",0.321531245019287,0.558180511929095,0
"3321",4,"h",0.125652858056128,"s","enim","2024-07-2941414141",,0.0722012741025537,0
"3322",2,"o",0.267351034097373,"w","deserunt","2024-03-0441414141",,0.940906824776903,0
"3323",3,"k",0.713814371265471,"x","dolor","2023-09-1141414141",,0.290140036027879,0
"3324",2,"s",0.0488451377023011,"i","","2024-12-1341414141",0.345327915158123,0.797768495045602,1
"3325",3,"s",0.37611535936594,"d","quia","2022-08-1341414141",0.299055362585932,0.161409188993275,0
"3326",3,"q",0.719269086141139,"q","nulla","2023-01-0741414141",,0.271075930446386,0
"3327",1,"m",0.0444747316651046,"m","irure","2022-05-3041414141",,0.616068923380226,0
"3328",4,"t",0.263570703566074,"r","Ut","2023-01-1641414141",,0.857795434072614,0
"3329",2,"r",0.97541629197076,"i","dolore","2022-08-3141414141",,0.215730443364009,0
"3330",3,"h",0.0742805658373982,"v","aliquam","2023-04-1541414141",,0.776107585756108,1
"3331",2,"m",0.155790641903877,"o","ipsa","2022-06-2841414141",0.15214381669648,0.255506689893082,1
"3332",1,"d",0.988203212618828,"f","eiusmod","2024-01-2241414141",0.48196167871356,0.220053384546191,0
"3333",4,"s",0.245475327596068,"i","sunt","2024-05-1741414141",0.167762850876898,0.69162445422262,1
"3334",3,"d",0.0130565615836531,"i","voluptate","2022-05-1741414141",,0.087576144374907,0
"3335",4,"x",0.380258093122393,"m","modi","2022-07-3041414141",,0.972471749642864,0
"3336",1,"o",0.111676231026649,"w","consequuntur","2024-11-1941414141",0.0606250136625022,0.849456543801352,0
"3337",3,"t",0.618164136772975,"w","et","2022-02-1941414141",0.334755762945861,0.0396998233627528,0
"3338",3,"c",0.827806329121813,"p","exercitationem","2022-08-1641414141",0.0165844911243767,0.793438588734716,1
"3339",4,"d",0.551167948869988,"","voluptatem.","2024-07-1741414141",,0.529002705588937,0
"3340",3,"r",0.225776012754068,"v","autem","2024-10-0941414141",0.014599998947233,0.235173874069005,0
"3341",2,"f",0.0646658234763891,"c","adipiscing","2024-09-0941414141",,0.176031841430813,0
"3342",4,"a",0.272691209800541,"e","quia","2022-02-2241414141",,0.580341420834884,0
"3343",4,"q",0.231887781759724,"l","Nemo","2024-08-2141414141",0.279302228940651,0.258823183830827,0
"3344",2,"z",0.454514629207551,"l","consequatur,","2024-01-2341414141",0.446360262110829,0.0274286810308695,0
"3345",2,"u",0.737865461967885,"q","ab","2022-12-1941414141",0.43121366482228,0.803447549697012,1
"3346",3,"n",0.749462042935193,"h","nulla","2023-05-1041414141",0.243078098632395,0.62365128705278,0
"3347",2,"i",0.182308295508847,"o","sed","2023-11-2041414141",0.283333597006276,0.547611948568374,0
"3348",3,"r",0.651177951600403,"p","aliquid","2024-11-0741414141",,0.579333672998473,0
"3349",4,"l",0.585454842541367,"r","ea","2024-03-1841414141",0.380675263237208,0.795767757110298,1
"3350",2,"s",0.838558101095259,"x","eos","2024-07-2441414141",,0.498737456509843,0
"3351",4,"u",0.541197117418051,"z","sint","2022-11-0241414141",0.341141073033214,0.817480922909454,0
"3352",1,"o",0.53615506994538,"m","ut","2024-08-0241414141",0.395213029114529,0.91415187693201,1
"3353",3,"v",0.824752252781764,"v","aut
odit","2022-10-2141414141",0.336717538302764,0.915938118705526,0
"3354",2,"q",0.505259421188384,"v","molestiae","2022-04-3041414141",0.057930103270337,0.84610748058185,0
"3355",2,"x",0.732982191257179,"y","ex","2023-07-2241414141",,0.965839914511889,0
"3356",3,"f",0.735958422999829,"j","iure","2022-06-2741414141",0.0840618484653533,0.961926112184301,0
"3357",2,"c",0.639297606423497,"a","ipsum","2023-10-0841414141",0.434801027644426,0.0836498606950045,0
"3358",3,"k",0.691065453691408,"j","modi","2024-09-0741414141",,0.49834791244939,0
"3359",4,"q",0.847115668468177,"x","sit","2024-09-0541414141",,0.108333373675123,0
"3360",3,"m",0.619822544045746,"h","perspiciatis","2024-03-2341414141",0.193178260698915,0.289407742908224,0
"3361",3,"c",0.62845094781369,"t","commodo","2023-03-2041414141",0.288639699341729,0.317852071952075,0
"3362",2,"q",0.0556099417153746,"f","quia","2023-11-2641414141",,0.832855963846669,0
"3363",3,"j",0.205187396146357,"z","enim","2022-11-1841414141",0.0271838395856321,0.139139245962724,0
"3364",4,"n",0.226788631174713,"f","ad","2023-12-2741414141",,0.000257431529462337,0
"3365",2,"m",0.366136374184862,"f","","2024-03-2041414141",,0.134744391776621,0
"3366",2,"o",0.948671395657584,"x","non","2024-02-1041414141",0.44640328339301,0.0673179135192186,0
"3367",4,"b",0.247794232331216,"y","ut","2022-04-1541414141",0.242940997472033,0.737811126513407,0
"3368",2,"h",0.453600359149277,"g","modi","2024-09-1041414141",,0.394908986054361,0
"3369",2,"a",0.225559892365709,"c","nihil","2024-12-3141414141",0.489002842688933,0.457639453234151,1
"3370",3,"z",0.226127703441307,"h","cillum","2023-03-2741414141",0.0882608634419739,0.77616357547231,0
"3371",3,"e",0.885902693960816,"u","laborum
Sed","2024-11-1641414141",,0.610481288749725,0
"3372",3,"j",0.382438874104992,"l","quia","2023-10-1141414141",0.381471237167716,0.898317009443417,0
"3373",2,"j",0.842380767222494,"c","aliquip","2023-04-0141414141",,0.428310069721192,0
"3374",4,"h",0.0102185371797532,"j","id","2023-02-1241414141",,0.159334459807724,0
"3375",0,"m",0.639092714525759,"p","architecto","2023-09-1141414141",,0.294977743644267,0
"3376",4,"h",0.927575051551685,"r","voluptate","2023-10-1041414141",0.196665905881673,0.486270729918033,1
"3377",1,"c",0.502317341277376,"s","veniam,","2022-04-1341414141",,0.792436915216967,0
"3378",4,"g",0.501980807865039,"c","ipsum","2024-02-1941414141",0.160851271823049,0.153256482211873,1
"3379",3,"m",0.495418648002669,"x","vel","2022-12-1741414141",0.498850084608421,0.205124634318054,0
"3380",3,"r",0.436332126613706,"b","ipsum","2024-01-0841414141",0.252102370373905,0.511026015738025,1
"3381",3,"v",0.303833592683077,"","Excepteur","2022-11-1841414141",0.395047405967489,0.983201709575951,0
"3382",2,"n",0.61690557654947,"e","elit,","2023-01-1641414141",,0.882990466896445,0
"3383",1,"e",0.687354242894799,"s","ipsa","2022-09-0441414141",0.43733491958119,0.913861452834681,0
"3384",1,"h",0.519874283578247,"r","explicabo.","2024-12-2841414141",,0.473014417337254,0
"3385",1,"r",0.0870390576310456,"t","dolores","2023-10-2541414141",0.420752766309306,0.201539163012058,0
"3386",1,"o",0.237771598389372,"r","rem","2022-03-2541414141",0.143933180952445,0.564080025069416,0
"3387",4,"p",0.121957530966029,"k","voluptatem","2022-02-2541414141",,0.148345842491835,0
"3388",2,"b",0.211952352197841,"x","explicabo.","2022-05-2241414141",,0.77399901393801,0
"3389",2,"w",0.746687202714384,"h","doloremque","2023-10-2341414141",0.426697682589293,0.61528160632588,0
"3390",3,"r",0.192166591063142,"c","reprehenderit
in","2023-07-0941414141",,0.44321056175977,0
"3391",3,"t",0.202799383318052,"n","Ut","2024-03-1441414141",,0.855500376783311,0
"3392",2,"e",0.213095007929951,"k","ullam","2023-05-2941414141",,0.347607495263219,0
"3393",2,"h",0.779472763184458,"i","nisi","2022-01-0541414141",,0.15423243585974,0
"3394",2,"l",0.501900925533846,"k","vel","2023-04-1741414141",,0.307019802741706,0
"3395",2,"n",0.537689402233809,"","voluptatem","2022-10-2641414141",,0.458642198471352,0
"3396",4,"v",0.609758262755349,"y","ipsa","2022-08-1141414141",,0.107917927671224,0
"3397",3,"i",0.589804622111842,"v","labore","2024-06-1141414141",,0.449039916042238,1
"3398",3,"w",0.0545221995562315,"h","sed","2024-06-1441414141",0.324489838909358,0.0942236022092402,0
"3399",3,"r",0.414878286188468,"a","ex","2022-12-1241414141",,0.493461972801015,0
"3400",3,"o",0.298322672722861,"v","quam","2022-03-1941414141",,0.0346449816133827,0
"3401",2,"i",0.314736111089587,"k","quia","2022-09-0141414141",0.418949601706117,0.0378394878935069,0
"3402",2,"n",0.802183325402439,"","beatae
vitae","2023-09-0441414141",,0.184008878888562,0
"3403",2,"q",0.955066432943568,"c","quis","2023-05-2141414141",0.307044540997595,0.458346963394433,0
"3404",2,"u",0.435037929331884,"t","non","2023-08-1141414141",0.2471356485039,0.884933564346284,1
"3405",0,"j",0.348830944159999,"e","architecto","2024-10-1441414141",0.333628594642505,0.650562769034877,1
"3406",2,"n",0.789794135838747,"f","sint","2022-06-1241414141",0.053813268430531,0.703368292888626,1
"3407",5,"o",0.992988991783932,"x","ut","2024-01-1841414141",0.189676703419536,0.975720181362703,1
"3408",2,"m",0.284488066099584,"v","ipsum","2024-09-0341414141",0.10901622986421,0.252524216426536,1
"3409",4,"e",0.597833948675543,"y","voluptatem","2023-01-2641414141",0.0787536576390266,0.640290593728423,1
"3410",2,"q",0.999353979481384,"o","aliqua.
Ut","2023-05-0441414141",,0.279637451050803,0
"3411",1,"u",0.516731162788346,"s","qui","2023-07-2941414141",,0.484788412461057,0
"3412",3,"w",0.381350536132231,"e","sint","2022-12-0941414141",0.449842375935987,0.879247748060152,1
"3413",2,"u",0.71716681891121,"t","quo","2023-04-2341414141",0.202708276454359,0.922449797391891,1
"3414",4,"m",0.980507567990571,"w","quo","2024-12-1641414141",,0.139193786541,0
"3415",4,"j",0.767830395838246,"g","fugiat","2023-06-1541414141",0.0386830964125693,0.860257703345269,1
"3416",3,"u",0.613664749776945,"i","reprehenderit
in","2022-05-0541414141",0.158534471644089,0.888974364381284,0
"3417",4,"y",0.0554574714042246,"n","reprehenderit","2023-01-0441414141",,0.67822773498483,0
"3418",2,"k",0.266423212364316,"a","incidunt
ut","2023-01-0241414141",,0.4653726213146,0
"3419",4,"n",0.449551466153935,"s","dolor","2022-10-0941414141",,0.773780240444466,0
"3420",1,"u",0.690795497503132,"y","error","2023-11-1341414141",,0.061767146922648,0
"3421",1,"j",0.577009366126731,"n","unde","2024-03-1841414141",,0.240611041896045,0
"3422",3,"m",0.709021285176277,"u","aliquam","2024-06-2541414141",,0.11768767866306,0
"3423",5,"p",0.0989727054256946,"s","quia","2023-10-1741414141",,0.332331279525533,0
"3424",3,"r",0.944028885336593,"g","eius","2024-09-1041414141",0.0472049245145172,0.108444895362481,1
"3425",1,"c",0.131136209238321,"q","amet,
consectetur,","2022-06-2741414141",0.14108772110194,0.682996039511636,0
"3426",1,"c",0.627006936818361,"r","esse","2024-04-1041414141",0.277103956090286,0.159900480648503,0
"3427",3,"j",0.284031824674457,"i","ipsam","2023-06-2441414141",,0.98539262986742,0
"3428",3,"j",0.299683759687468,"r","velit","2023-07-0641414141",0.449192940024659,0.974515003617853,1
"3429",3,"g",0.704704837407917,"e","iste","2022-02-0141414141",,0.282556639285758,0
"3430",3,"v",0.316494380356744,"e","laboris","2022-11-2441414141",0.0539267871063203,0.758911200333387,1
"3431",2,"i",0.316406882135198,"b","eaque","2024-12-0941414141",,0.161747520091012,0
"3432",2,"v",0.538645294960588,"b","voluptatem","2024-05-0241414141",0.0276987592224032,0.85097369668074,1
"3433",2,"r",0.180753013351932,"d","sed","2022-10-2641414141",0.189072838751599,0.727238058112562,1
"3434",3,"v",0.881154121831059,"","laudantium,
totam","2023-05-2941414141",,0.709411669522524,0
"3435",1,"a",0.0677755326032639,"b","dolor","2022-06-1241414141",0.290891887620091,0.530167404329404,1
"3436",2,"s",0.391978225670755,"b","quia","2024-09-2741414141",,0.336541950702667,0
"3437",4,"w",0.0379904755391181,"t","Nemo","2024-03-1841414141",,0.624416645849124,0
"3438",5,"t",0.987172610359266,"m","aute","2022-08-1341414141",,0.560980634996668,0
"3439",3,"g",0.762468789936975,"g","iste","2023-08-2041414141",,0.440655961167067,0
"3440",1,"b",0.484379547648132,"f","iste","2022-09-0641414141",0.0242851390503347,0.397333128144965,0
"3441",3,"y",0.787211643299088,"a","ea
commodi","2024-11-0441414141",0.00744943739846349,0.903637925628573,1
"3442",3,"z",0.23481377819553,"g","aperiam,","2023-02-1841414141",,0.312533506425098,0
"3443",3,"q",0.098848425084725,"s","enim","2022-01-1941414141",,0.627312811091542,0
"3444",3,"p",0.970515887485817,"v","aliquam","2022-04-1741414141",,0.729094476206228,1
"3445",2,"q",0.147545246174559,"r","culpa","2022-07-2841414141",0.145280454307795,0.343791048275307,0
"3446",1,"r",0.176420934265479,"b","sit","2022-05-2741414141",,0.547496165148914,0
"3447",1,"y",0.529135998338461,"g","ratione","2022-04-1841414141",0.464059555437416,0.126556943403557,0
"3448",2,"l",0.911328493384644,"m","ab","2024-01-0441414141",,0.0541979600675404,0
"3449",3,"z",0.979128144215792,"l","nisi","2022-11-2941414141",,0.876661349553615,0
"3450",2,"q",0.809106114786118,"c","eiusmod","2022-12-1941414141",,0.488166004652157,0
"3451",0,"w",0.960821788525209,"d","do","2022-10-1841414141",0.10957793937996,0.465499391313642,0
"3452",2,"x",0.284524141578004,"m","modi","2023-08-1441414141",,0.183437219355255,0
"3453",1,"w",0.360719811171293,"i","ut","2022-06-2741414141",0.250632868846878,0.324401951860636,0
"3454",2,"z",0.627841244451702,"","voluptas","2022-05-0341414141",0.249794363742694,0.419625475537032,1
"3455",1,"k",0.230615806300193,"a","aut","2022-11-1941414141",,0.738879755837843,0
"3456",2,"d",0.821070936974138,"v","ratione","2024-06-1241414141",0.0896622696891427,0.729552702745423,0
"3457",1,"p",0.967762595973909,"n","do","2023-01-1241414141",,0.488745416514575,0
"3458",3,"h",0.606781761394814,"j","magnam","2024-05-2141414141",0.177410313626751,0.159163110191002,0
"3459",3,"a",0.931929770857096,"n","eaque","2023-09-2041414141",,0.0400790276471525,0
"3460",1,"w",0.220125934574753,"j","aut","2024-10-1741414141",0.222412611823529,0.877069475827739,1
"3461",4,"z",0.049749348545447,"o","ratione","2024-02-2341414141",,0.817544389981776,0
"3462",3,"k",0.453613267978653,"h","eos","2022-05-2441414141",,0.0458946181461215,0
"3463",1,"b",0.12004346284084,"t","dicta","2024-02-2141414141",0.442772235255688,0.94419907592237,1
"3464",1,"k",0.211779947625473,"f","ut","2022-12-2941414141",0.0984236211515963,0.559877256862819,1
"3465",3,"s",0.766710783354938,"j","dolor","2023-01-0141414141",0.351590869016945,0.807013184996322,0
"3466",4,"v",0.475467096082866,"x","aut","2022-12-1741414141",0.316542504355311,0.384430708130822,1
"3467",4,"h",0.435741536319256,"n","dolor","2024-04-1141414141",0.0969122964888811,0.497906974516809,1
"3468",2,"e",0.670769516611472,"d","ipsam","2022-07-2041414141",,0.572171289240941,0
"3469",1,"p",0.00508560473099351,"o","ut","2022-05-0841414141",0.226054531987756,0.187931902240962,0
"3470",1,"e",0.319875477347523,"s","sint","2024-05-1241414141",,0.750327884685248,0
"3471",2,"j",0.54805191908963,"m","dolor","2022-06-0341414141",0.473020337289199,0.456076577538624,1
"3472",2,"g",0.548542238073424,"r","voluptate","2022-11-2241414141",0.452463542344049,0.0317840005736798,0
"3473",3,"j",0.945220392663032,"a","velit","2024-03-0641414141",0.231083386810496,0.291128014679998,1
"3474",3,"c",0.543160151224583,"t","anim","2022-12-0341414141",,0.758581752423197,0
"3475",2,"l",0.509918361436576,"b","veniam,
quis","2022-10-2041414141",0.243721940787509,0.950822534970939,1
"3476",3,"w",0.107692875666544,"e","in","2022-07-2841414141",,0.0586065794341266,0
"3477",2,"p",0.813819201430306,"o","voluptate","2024-11-2541414141",0.400703100953251,0.741841939277947,0
"3478",2,"c",0.76229839771986,"","enim","2022-04-2641414141",0.429962727706879,0.116446101572365,0
"3479",3,"z",0.19540986744687,"f","laudantium,
totam","2023-05-3141414141",,0.74773264862597,0
"3480",4,"q",0.493820405565202,"w","dolore","2024-09-2841414141",,0.806296510389075,0
"3481",2,"v",0.459453582298011,"","fugiat","2022-06-0941414141",0.459242278942838,0.577937572961673,1
"3482",3,"k",0.50717785791494,"e","sed","2024-07-3041414141",,0.508870849851519,0
"3483",2,"m",0.828551664017141,"p","sed","2023-05-2641414141",0.289685607189313,0.503684924216941,1
"3484",2,"t",0.411244156537578,"a","Neque","2023-08-0741414141",0.177156016230583,0.874484818195924,1
"3485",2,"x",0.441769652301446,"e","vel","2024-09-1841414141",0.107604565098882,0.991424339590594,0
"3486",2,"e",0.956746453652158,"b","amet,","2022-09-2641414141",0.330591706093401,0.190259878989309,0
"3487",5,"o",0.474191799294204,"k","Nemo","2023-08-3141414141",0.311535487184301,0.403456051368266,0
"3488",4,"b",0.920670317718759,"g","qui","2024-03-2041414141",0.498553815996274,0.223913840251043,0
"3489",3,"i",0.572604786138982,"l","laudantium,
totam","2022-12-2841414141",0.18057557172142,0.847251779399812,0
"3490",3,"a",0.73090164992027,"o","pariatur.","2022-04-0241414141",0.417318262858316,0.720879449043423,1
"3491",1,"f",0.15609525074251,"j","sit","2022-01-1641414141",0.411122371675447,0.276765408925712,1
"3492",1,"h",0.694328867364675,"s","reprehenderit","2022-08-2041414141",0.291295662056655,0.369136098073795,0
"3493",1,"b",0.205678805941716,"p","perspiciatis","2022-06-3041414141",0.108232042519376,0.485842210240662,1
"3494",4,"i",0.550567029742524,"z","est","2024-07-2241414141",0.15894040861167,0.35546582727693,0
"3495",2,"y",0.330725627951324,"d","beatae
vitae","2022-09-0641414141",,0.677328482735902,0
"3496",3,"d",0.503993728896603,"v","qui","2023-08-1641414141",,0.200626654317603,0
"3497",4,"k",0.163677414646372,"j","iure","2024-06-2741414141",,0.103198879631236,0
"3498",3,"n",0.625064524356276,"u","corporis","2022-09-1141414141",0.210788425058126,0.249415273079649,0
"3499",3,"q",0.873371527297422,"m","sit","2022-04-1741414141",0.149190866621211,0.362091689137742,0
"3500",1,"r",0.839583723573014,"c","enim","2023-07-2741414141",,0.837510464480147,0
"3501",2,"b",0.189996645087376,"z","dolor","2023-12-1341414141",,0.495663455687463,0
"3502",2,"b",0.650658410508186,"k","dolor","2024-07-0741414141",0.335681467549875,0.374830232933164,0
"3503",3,"f",0.453810701379552,"a","quae","2024-02-0341414141",0.260053557809442,0.309611147968099,0
"3504",2,"y",0.236313452012837,"z","voluptatem","2023-10-1841414141",0.0959646096453071,0.855732403695583,1
"3505",2,"o",0.912110481178388,"g","ea
commodi","2023-06-1541414141",0.298339180648327,0.682455586502329,1
"3506",3,"e",0.326313535915688,"q","consequat.
Duis","2025-01-0341414141",0.364979825913906,0.275061042746529,0
"3507",1,"i",0.333147555589676,"c","voluptate","2024-01-1541414141",,0.653455732157454,0
"3508",0,"m",0.524009252665564,"f","quia","2023-06-2341414141",,0.663568083429709,0
"3509",3,"i",0.234035331057385,"o","nulla","2024-06-1041414141",,0.407240769127384,0
"3510",4,"o",0.991670460673049,"o","Ut","2024-09-2941414141",,0.380515719298273,0
"3511",4,"e",0.585701904492453,"g","tempora","2024-08-0541414141",0.294462037738413,0.781349167693406,0
"3512",1,"h",0.144538626307622,"n","ut","2024-11-2741414141",0.481075564166531,0.85748643334955,1
"3513",3,"t",0.511724647134542,"a","eaque","2022-02-0541414141",0.28338165441528,0.556571780936792,1
"3514",2,"u",0.574821965070441,"m","","2022-04-2541414141",,0.478743932908401,1
"3515",3,"x",0.579379443544894,"w","quia","2023-12-0141414141",,0.492498301435262,0
"3516",1,"c",0.31998564559035,"g","quisquam","2022-08-1541414141",0.0107618549373001,0.807145281694829,1
"3517",2,"b",0.173253895016387,"b","sit","2022-05-0241414141",,0.487891975324601,0
"3518",2,"s",0.204758160514757,"s","nulla","2024-10-2441414141",,0.170391924446449,0
"3519",3,"t",0.247183217201382,"u","cupidatat","2023-06-1341414141",0.276184140238911,0.564583693398163,1
"3520",2,"s",0.445827431045473,"z","proident,
sunt","2022-04-2041414141",0.147278182441369,0.862568078096956,0
"3521",1,"j",0.72626013867557,"","dolore","2022-08-1641414141",0.108359851175919,0.402230603154749,0
"3522",3,"q",0.0308240451849997,"r","tempora","2022-09-0141414141",,0.348998724948615,0
"3523",1,"f",0.00412816694006324,"e","reprehenderit","2022-03-0341414141",,0.938260296126828,0
"3524",2,"w",0.299259825143963,"p","qui","2024-01-1541414141",0.262044343166053,0.63101419294253,1
"3525",2,"k",0.888550045900047,"m","sed","2024-04-0441414141",,0.188824702985585,0
"3526",2,"d",0.415950385620818,"v","eu
fugiat","2023-04-2641414141",0.279691739473492,0.421541268005967,1
"3527",2,"s",0.60995432198979,"w","explicabo.","2023-10-1141414141",,0.536925019696355,0
"3528",3,"n",0.0911987237632275,"","ipsa","2023-01-2541414141",,0.186940729152411,0
"3529",5,"l",0.0651666785124689,"m","iure","2022-03-2441414141",0.200467780930921,0.541262240614742,0
"3530",4,"a",0.693695192923769,"f","nulla","2022-04-2741414141",0.378837554715574,0.272405754309148,1
"3531",1,"c",0.0286955756600946,"d","elit,","2022-03-2941414141",0.324666213011369,0.962311465060338,1
